source_file,muscle,channel,pulse,pulse_t_ms,win_start_ms,win_stop_ms,p2p,p2p_norm_pct,norm_mode,freq_hz,amp_ma,electrode,mode
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,1,0.0,8.0,32.359809372573764,0.037262530997395515,0.037262530997395515,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,2,33.359809372573764,41.359809372573764,65.71961874514798,0.026184482499959166,0.026184482499959166,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,3,66.71961874514798,74.71961874514798,99.07942811772219,0.026855878764765896,0.026855878764765896,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,4,100.07942811772219,108.07942811772219,132.43923749029597,0.019974059192463752,0.019974059192463752,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,5,133.43923749029597,141.43923749029597,165.79904686287017,0.022156099556016176,0.022156099556016176,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,198.36457505915283,0.024170291377232568,0.024170291377232568,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,7,199.36457505915283,207.36457505915283,232.51866560801858,0.027023727546817915,0.027023727546817915,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,8,233.51866560801858,241.51866560801858,265.8784749796611,0.019470512634143365,0.019470512634143365,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,9,266.8784749796611,274.8784749796611,299.2382843522353,0.019302662235662543,0.019302662235662543,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,10,300.2382843522353,308.2382843522353,331.8038125494492,0.028534371407415004,0.028534371407415004,none,30.0,10,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,1,0.0,8.0,32.359809372573764,0.05270466208457947,0.05270466208457947,none,30.0,20,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,2,33.359809372573764,41.359809372573764,65.71961874514798,0.04179446119815556,0.04179446119815556,none,30.0,20,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,3,66.71961874514798,74.71961874514798,99.07942811772219,0.04179446212947731,0.04179446212947731,none,30.0,20,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,4,100.07942811772219,108.07942811772219,132.43923749029597,0.04531929455697534,0.04531929455697534,none,30.0,20,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,5,133.43923749029597,141.43923749029597,165.79904686287017,0.04129091277718844,0.04129091277718844,none,30.0,20,2,monophasic
Burst_autosave_20260715_170629_569ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,198.36457505915283,0.04028381872922554,0.04028381872922554,none,30.0,20,2,monophasic
