source_file,muscle,channel,amp_ma,latency_ms,electrode,mode
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,10,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,20,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,30,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,40,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,50,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,60,14.479085713519154,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Triceps long (R),R_TBlg,70,13.1208514181032,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,10,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,20,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,30,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,40,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,50,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,60,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Trapezius (R),R_TR,70,11.76261712268724,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,10,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,20,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,30,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,40,18.92421613488048,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,50,18.677264444804848,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,60,18.677264444804848,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Thenar (R),R_The_ED_FD_FCR A,70,18.306836909691405,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,10,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,20,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,30,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,40,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,50,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,60,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Ext. digitorum (R),R_The_ED_FD_FCR B,70,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,10,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,20,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,30,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,40,12.009568812762865,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,50,9.169624376893132,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,60,9.663527757044392,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. digitorum (R),R_The_ED_FD_FCR C,70,8.922672686817506,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,10,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,20,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,30,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,40,,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,50,9.416576066968766,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,60,9.416576066968766,2,monophasic
Single_Pulse_autosave_20260716_150838_524ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,70,9.540051912006575,2,monophasic
