source_file,muscle,channel,amp_ma,latency_ms,electrode,mode
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,50,18.228684935168012,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,60,15.396782611528216,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,70,14.992225136722531,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,80,14.31796267871306,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,90,15.127077628324429,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (L),L_TBlg,100,16.475602544343374,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,50,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,60,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,70,15.26193011992632,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,80,15.936192577935792,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,90,16.340750052741477,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (L),L_The_ED_FD_FCR A,100,16.745307527547162,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,40,12.295175304684632,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,50,8.249600556627783,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,60,8.249600556627783,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,70,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,80,9.058715506239151,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,90,8.923863014637256,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (L),L_The_ED_FD_FCR B,100,9.32842048944294,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,50,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,60,8.114748065025886,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,70,8.923863014637256,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,80,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,90,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (L),L_The_ED_FD_FCR C,100,8.38445304822968,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,40,7.035928132210728,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,50,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,60,10.676945405461892,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,70,8.249600556627783,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,80,7.979895573423995,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,90,7.710190590220208,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (L),L_The_ED_FD_FCR D,100,7.710190590220208,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,40,8.923863014637256,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,50,6.76622314900694,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,60,6.76622314900694,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,70,7.170780623812625,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,80,6.631370657405043,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,90,6.76622314900694,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Deltoid med. (R),R_DELmed,100,7.035928132210728,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,50,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,60,15.801340086333902,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,70,8.789010523035365,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,80,11.890617829878948,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,90,8.923863014637256,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Biceps (R),R_BB,100,9.732977964248626,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,50,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,60,9.867830455850523,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,70,13.104290254296004,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,80,9.19356799784105,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,90,8.789010523035365,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Triceps long (R),R_TBlg,100,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,50,11.62091284667516,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,60,11.351207863471366,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,70,11.486060355073263,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,80,6.631370657405043,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,90,6.226813182599358,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Trapezius (R),R_TR,100,7.305633115414523,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,40,14.722520153518744,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,50,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,60,14.452815170314947,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,70,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,80,15.936192577935792,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,90,13.913405203907374,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Thenar (R),R_The_ED_FD_FCR A,100,14.722520153518744,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,40,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,50,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,60,7.845043081822098,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,70,8.51930553983157,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,80,8.923863014637256,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,90,8.789010523035365,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Ext. digitorum (R),R_The_ED_FD_FCR B,100,9.058715506239151,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,40,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,50,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,60,8.654158031433468,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,70,9.19356799784105,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,80,9.058715506239151,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,90,9.058715506239151,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. digitorum (R),R_The_ED_FD_FCR C,100,9.058715506239151,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,10,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,20,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,30,,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,40,7.170780623812625,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,50,7.170780623812625,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,60,7.57533809861831,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,70,7.845043081822098,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,80,7.845043081822098,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,90,7.845043081822098,1,monophasic
Single_Pulse_autosave_20260717_145115_858ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,100,7.845043081822098,1,monophasic
