source_file,muscle,channel,amp_ma,latency_ms,electrode,mode
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,10,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,20,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,30,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,40,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,50,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,60,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,70,13.738230643292267,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Triceps long (R),R_TBlg,80,13.61475479825446,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,10,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,20,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,30,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,40,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,50,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,60,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,70,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Trapezius (R),R_TR,80,11.515665432611613,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,10,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,20,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,30,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,40,15.09646493870823,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,50,15.09646493870823,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,60,15.09646493870823,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,70,15.09646493870823,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Thenar (R),R_The_ED_FD_FCR A,80,13.738230643292267,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,10,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,20,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,30,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,40,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,50,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,60,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,70,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Ext. digitorum (R),R_The_ED_FD_FCR B,80,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,10,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,20,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,30,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,40,11.639141277649422,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,50,11.886092967725055,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,60,11.021762052460351,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,70,11.14523789749817,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. digitorum (R),R_The_ED_FD_FCR C,80,10.033955292157836,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,10,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,20,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,30,,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,40,9.293100221930947,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,50,8.428769306666247,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,60,8.922672686817506,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,70,9.540051912006575,2,monophasic
Single_Pulse_autosave_20260716_143516_906ms,Flex. carpi rad. (R),R_The_ED_FD_FCR D,80,8.552245151704064,2,monophasic
